Trip Id, Route Id, Service Id, Trip Head Sign, Route Name, Monday
218314422,NA,20C-H50C000A-90-A,105-E,NA,No
218314424,NA,20C-H50C000A-90-A,105-O,NA,No
218314425,NA,20C-H50C000A-90-A,105-E,NA,No
218314427,NA,20C-H50C000A-90-A,105-O,NA,No
218314428,NA,20C-H50C000A-90-A,105-E,NA,No
218314430,NA,20C-H50C000A-90-A,105-O,NA,No
218314432,NA,20C-H50C000A-90-A,105-O,NA,No
218314433,NA,20C-H50C000A-90-A,105-E,NA,No
218314435,NA,20C-H50C000A-90-A,105-O,NA,No
218314437,NA,20C-H50C000A-90-A,105-O,NA,No
218314439,NA,20C-H50C000A-90-A,105-O,NA,No
218314442,NA,20C-H50C000A-90-A,105-E,NA,No
218314444,NA,20C-H50C000A-90-A,105-O,NA,No
218314445,NA,20C-H50C000A-90-A,105-E,NA,No
218314447,NA,20C-H50C000A-90-A,105-O,NA,No
218314448,NA,20C-H50C000A-90-A,105-E,NA,No
218314450,NA,20C-H50C000A-90-A,105-O,NA,No
218314451,NA,20C-H50C000A-90-A,105-E,NA,No
218314453,NA,20C-H50C000A-90-A,105-E,NA,No
218314454,NA,20C-H50C000A-90-A,105-E,NA,No
218314456,NA,20C-H50C000A-90-A,105-O,NA,No
218314458,NA,20C-H50C000A-90-A,105-O,NA,No
218314459,NA,20C-H50C000A-90-A,105-E,NA,No
218314461,NA,20C-H50C000A-90-A,105-O,NA,No
218314462,NA,20C-H50C000A-90-A,105-E,NA,No
218314464,NA,20C-H50C000A-90-A,105-O,NA,No
218314465,NA,20C-H50C000A-90-A,105-E,NA,No
218314467,NA,20C-H50C000A-90-A,105-O,NA,No
218314468,NA,20C-H50C000A-90-A,105-E,NA,No
218314470,NA,20C-H50C000A-90-A,166-N,NA,No
218314471,NA,20C-H50C000A-90-A,166-S,NA,No
218314473,NA,20C-H50C000A-90-A,105-O,NA,No
218314474,NA,20C-H50C000A-90-A,105-E,NA,No
218314476,NA,20C-H50C000A-90-A,105-O,NA,No
218314478,NA,20C-H50C000A-90-A,105-O,NA,No
218314480,NA,20C-H50C000A-90-A,162-O,NA,No
218314481,NA,20C-H50C000A-90-A,162-E,NA,No
218314483,NA,20C-H50C000A-90-A,103-O,NA,No
218314484,NA,20C-H50C000A-90-A,103-E,NA,No
218314485,NA,20C-H50C000A-90-A,105-E,NA,No
218314487,NA,20C-H50C000A-90-A,103-O,NA,No
218314490,NA,20C-H50C000A-90-A,105-O,NA,No
218314491,NA,20C-H50C000A-90-A,105-E,NA,No
218314493,NA,20C-H50C000A-90-A,105-O,NA,No
218314495,NA,20C-H50C000A-90-A,162-E,NA,No
218314497,NA,20C-H50C000A-90-A,369-N,NA,No
218314500,NA,20C-H50C000A-90-A,100-O,NA,No
218314501,NA,20C-H50C000A-90-A,100-E,NA,No
218314503,NA,20C-H50C000A-90-A,100-O,NA,No
218314504,NA,20C-H50C000A-90-A,100-E,NA,No
218314506,NA,20C-H50C000A-90-A,100-O,NA,No
218314508,NA,20C-H50C000A-90-A,105-E,NA,No
218314510,NA,20C-H50C000A-90-A,105-O,NA,No
218314511,NA,20C-H50C000A-90-A,105-E,NA,No
218314513,NA,20C-H50C000A-90-A,105-E,NA,No
218314515,NA,20C-H50C000A-90-A,105-O,NA,No
218314516,NA,20C-H50C000A-90-A,105-E,NA,No
218314518,NA,20C-H50C000A-90-A,105-E,NA,No
218314519,NA,20C-H50C000A-90-A,105-O,NA,No
218314520,NA,20C-H50C000A-90-A,105-E,NA,No
218314523,NA,20C-H50C000A-90-A,105-O,NA,No
218314524,NA,20C-H50C000A-90-A,105-E,NA,No
218314526,NA,20C-H50C000A-90-A,105-O,NA,No
218314527,NA,20C-H50C000A-90-A,105-E,NA,No
218314529,NA,20C-H50C000A-90-A,105-O,NA,No
218314530,NA,20C-H50C000A-90-A,105-E,NA,No
218314532,NA,20C-H50C000A-90-A,105-O,NA,No
218314533,NA,20C-H50C000A-90-A,105-E,NA,No
218314535,NA,20C-H50C000A-90-A,105-O,NA,No
218314536,NA,20C-H50C000A-90-A,105-E,NA,No
218314538,NA,20C-H50C000A-90-A,105-O,NA,No
218314540,NA,20C-H50C000A-90-A,162-O,NA,No
218314541,NA,20C-H50C000A-90-A,162-E,NA,No
218314543,NA,20C-H50C000A-90-A,162-O,NA,No
218314544,NA,20C-H50C000A-90-A,162-E,NA,No
218314546,NA,20C-H50C000A-90-A,103-O,NA,No
218314547,NA,20C-H50C000A-90-A,103-E,NA,No
218314549,NA,20C-H50C000A-90-A,103-O,NA,No
218314553,NA,20C-H50C000A-90-A,105-E,NA,No
218314554,NA,20C-H50C000A-90-A,105-E,NA,No
218314556,NA,20C-H50C000A-90-A,105-E,NA,No
218314558,NA,20C-H50C000A-90-A,105-O,NA,No
218314559,NA,20C-H50C000A-90-A,105-E,NA,No
218314561,NA,20C-H50C000A-90-A,105-E,NA,No
218314563,NA,20C-H50C000A-90-A,105-O,NA,No
218314564,NA,20C-H50C000A-90-A,105-E,NA,No
218314566,NA,20C-H50C000A-90-A,105-E,NA,No
218314568,NA,20C-H50C000A-90-A,105-O,NA,No
218314569,NA,20C-H50C000A-90-A,105-E,NA,No
218314571,NA,20C-H50C000A-90-A,105-E,NA,No
218314573,NA,20C-H50C000A-90-A,105-O,NA,No
218314574,NA,20C-H50C000A-90-A,105-E,NA,No
218314576,NA,20C-H50C000A-90-A,105-O,NA,No
218314577,NA,20C-H50C000A-90-A,105-E,NA,No
218314579,NA,20C-H50C000A-90-A,105-O,NA,No
218314580,NA,20C-H50C000A-90-A,105-E,NA,No
218314582,NA,20C-H50C000A-90-A,105-O,NA,No
218314583,NA,20C-H50C000A-90-A,105-E,NA,No
218314584,NA,20C-H50C000A-90-A,105-E,NA,No
218314586,NA,20C-H50C000A-90-A,105-O,NA,No
218314588,NA,20C-H50C000A-90-A,105-O,NA,No
218314590,NA,20C-H50C000A-90-A,105-O,NA,No
218314591,NA,20C-H50C000A-90-A,105-E,NA,No
218314593,NA,20C-H50C000A-90-A,105-O,NA,No
218314596,NA,20C-H50C000A-90-A,103-E,NA,No
218314597,NA,20C-H50C000A-90-A,103-E,NA,No
218314598,NA,20C-H50C000A-90-A,103-E,NA,No
218314599,NA,20C-H50C000A-90-A,162-O,NA,No
218314600,NA,20C-H50C000A-90-A,162-E,NA,No
218314602,NA,20C-H50C000A-90-A,166-N,NA,No
218314603,NA,20C-H50C000A-90-A,166-S,NA,No
218314607,NA,20C-H50C000A-90-A,105-E,NA,No
218314609,NA,20C-H50C000A-90-A,105-O,NA,No
218314610,NA,20C-H50C000A-90-A,105-E,NA,No
218314612,NA,20C-H50C000A-90-A,105-O,NA,No
218314613,NA,20C-H50C000A-90-A,105-E,NA,No
218314615,NA,20C-H50C000A-90-A,105-O,NA,No
218314616,NA,20C-H50C000A-90-A,105-O,NA,No
218314617,NA,20C-H50C000A-90-A,105-E,NA,No
218314620,NA,20C-H50C000A-90-A,105-O,NA,No
218314621,NA,20C-H50C000A-90-A,105-E,NA,No
218314623,NA,20C-H50C000A-90-A,105-O,NA,No
218314624,NA,20C-H50C000A-90-A,105-E,NA,No
218314626,NA,20C-H50C000A-90-A,105-E,NA,No
218314628,NA,20C-H50C000A-90-A,105-O,NA,No
218314630,NA,20C-H50C000A-90-A,103-O,NA,No
218314631,NA,20C-H50C000A-90-A,103-E,NA,No
218314633,NA,20C-H50C000A-90-A,103-O,NA,No
218314634,NA,20C-H50C000A-90-A,103-E,NA,No
218314636,NA,20C-H50C000A-90-A,103-O,NA,No
218314637,NA,20C-H50C000A-90-A,103-E,NA,No
218314639,NA,20C-H50C000A-90-A,103-O,NA,No
218314640,NA,20C-H50C000A-90-A,103-E,NA,No
218314642,NA,20C-H50C000A-90-A,103-O,NA,No
218314645,NA,20C-H50C000A-90-A,105-E,NA,No
218314647,NA,20C-H50C000A-90-A,105-O,NA,No
218314648,NA,20C-H50C000A-90-A,105-O,NA,No
218314649,NA,20C-H50C000A-90-A,105-E,NA,No
218314651,NA,20C-H50C000A-90-A,105-E,NA,No
218314653,NA,20C-H50C000A-90-A,105-O,NA,No
218314654,NA,20C-H50C000A-90-A,105-E,NA,No
218314656,NA,20C-H50C000A-90-A,105-O,NA,No
218314657,NA,20C-H50C000A-90-A,105-E,NA,No
218314659,NA,20C-H50C000A-90-A,105-O,NA,No
218314661,NA,20C-H50C000A-90-A,162-O,NA,No
218314662,NA,20C-H50C000A-90-A,162-E,NA,No
218314664,NA,20C-H50C000A-90-A,103-O,NA,No
218314667,NA,20C-H50C000A-90-A,100-O,NA,No
218314668,NA,20C-H50C000A-90-A,100-E,NA,No
218314670,NA,20C-H50C000A-90-A,100-O,NA,No
218314672,NA,20C-H50C000A-90-A,119-N,NA,No
218314673,NA,20C-H50C000A-90-A,105-O,NA,No
218314674,NA,20C-H50C000A-90-A,119-N,NA,No
218314675,NA,20C-H50C000A-90-A,119-S,NA,No
218314676,NA,20C-H50C000A-90-A,119-N,NA,No
218314677,NA,20C-H50C000A-90-A,119-S,NA,No
218314678,NA,20C-H50C000A-90-A,119-S,NA,No
218314679,NA,20C-H50C000A-90-A,119-S,NA,No
218314680,NA,20C-H50C000A-90-A,119-N,NA,No
218314681,NA,20C-H50C000A-90-A,119-S,NA,No
218314682,NA,20C-H50C000A-90-A,119-N,NA,No
218314683,NA,20C-H50C000A-90-A,119-N,NA,No
218314684,NA,20C-H50C000A-90-A,119-S,NA,No
218314685,NA,20C-H50C000A-90-A,119-N,NA,No
218314686,NA,20C-H50C000A-90-A,119-S,NA,No
218314687,NA,20C-H50C000A-90-A,119-N,NA,No
218314688,NA,20C-H50C000A-90-A,119-S,NA,No
218314689,NA,20C-H50C000A-90-A,119-N,NA,No
218314690,NA,20C-H50C000A-90-A,119-S,NA,No
218314691,NA,20C-H50C000A-90-A,119-N,NA,No
218314692,NA,20C-H50C000A-90-A,119-S,NA,No
218314695,NA,20C-H50C000A-90-A,100-O,NA,No
218314697,NA,20C-H50C000A-90-A,119-N,NA,No
218314698,NA,20C-H50C000A-90-A,119-S,NA,No
218314699,NA,20C-H50C000A-90-A,119-N,NA,No
218314700,NA,20C-H50C000A-90-A,119-S,NA,No
218314701,NA,20C-H50C000A-90-A,119-N,NA,No
218314702,NA,20C-H50C000A-90-A,119-S,NA,No
218314703,NA,20C-H50C000A-90-A,119-N,NA,No
218314704,NA,20C-H50C000A-90-A,119-S,NA,No
218314705,NA,20C-H50C000A-90-A,119-N,NA,No
218314706,NA,20C-H50C000A-90-A,119-S,NA,No
218314707,NA,20C-H50C000A-90-A,119-N,NA,No
218314708,NA,20C-H50C000A-90-A,119-S,NA,No
218314709,NA,20C-H50C000A-90-A,119-N,NA,No
218314710,NA,20C-H50C000A-90-A,119-N,NA,No
218314711,NA,20C-H50C000A-90-A,119-S,NA,No
218314712,NA,20C-H50C000A-90-A,119-N,NA,No
218314713,NA,20C-H50C000A-90-A,119-S,NA,No
218314714,NA,20C-H50C000A-90-A,119-S,NA,No
218314715,NA,20C-H50C000A-90-A,119-N,NA,No
218314716,NA,20C-H50C000A-90-A,119-S,NA,No
218314719,NA,20C-H50C000A-90-A,124-N,NA,No
218314720,NA,20C-H50C000A-90-A,124-S,NA,No
218314721,NA,20C-H50C000A-90-A,124-S,NA,No
218314722,NA,20C-H50C000A-90-A,124-N,NA,No
218314723,NA,20C-H50C000A-90-A,124-S,NA,No
218314724,NA,20C-H50C000A-90-A,124-N,NA,No
218314725,NA,20C-H50C000A-90-A,124-N,NA,No
218314726,NA,20C-H50C000A-90-A,124-N,NA,No
218314727,NA,20C-H50C000A-90-A,124-N,NA,No
218314728,NA,20C-H50C000A-90-A,124-N,NA,No
218314729,NA,20C-H50C000A-90-A,124-S,NA,No
218314730,NA,20C-H50C000A-90-A,124-S,NA,No
218314731,NA,20C-H50C000A-90-A,124-S,NA,No
218314732,NA,20C-H50C000A-90-A,124-S,NA,No
218314733,NA,20C-H50C000A-90-A,124-N,NA,No
218314734,NA,20C-H50C000A-90-A,124-S,NA,No
218314735,NA,20C-H50C000A-90-A,124-N,NA,No
218314736,NA,20C-H50C000A-90-A,124-S,NA,No
218314737,NA,20C-H50C000A-90-A,124-N,NA,No
218314738,NA,20C-H50C000A-90-A,124-S,NA,No
218314739,NA,20C-H50C000A-90-A,124-N,NA,No
218314740,NA,20C-H50C000A-90-A,124-S,NA,No
218314741,NA,20C-H50C000A-90-A,124-S,NA,No
218314742,NA,20C-H50C000A-90-A,124-N,NA,No
218314743,NA,20C-H50C000A-90-A,124-S,NA,No
218314744,NA,20C-H50C000A-90-A,124-N,NA,No
218314745,NA,20C-H50C000A-90-A,124-N,NA,No
218314746,NA,20C-H50C000A-90-A,124-S,NA,No
218314747,NA,20C-H50C000A-90-A,124-N,NA,No
218314748,NA,20C-H50C000A-90-A,124-S,NA,No
218314749,NA,20C-H50C000A-90-A,124-N,NA,No
218314751,NA,20C-H50C000A-90-A,371-S,NA,No
218314753,NA,20C-H50C000A-90-A,369-N,NA,No
218314754,NA,20C-H50C000A-90-A,369-S,NA,No
218314755,NA,20C-H50C000A-90-A,369-N,NA,No
218314758,NA,20C-H50C000A-90-A,124-S,NA,No
218314759,NA,20C-H50C000A-90-A,124-N,NA,No
218314760,NA,20C-H50C000A-90-A,124-S,NA,No
218314761,NA,20C-H50C000A-90-A,124-N,NA,No
218314762,NA,20C-H50C000A-90-A,124-S,NA,No
218314763,NA,20C-H50C000A-90-A,124-N,NA,No
218314764,NA,20C-H50C000A-90-A,124-S,NA,No
218314765,NA,20C-H50C000A-90-A,124-N,NA,No
218314766,NA,20C-H50C000A-90-A,124-S,NA,No
218314767,NA,20C-H50C000A-90-A,124-N,NA,No
218314768,NA,20C-H50C000A-90-A,124-S,NA,No
218314769,NA,20C-H50C000A-90-A,124-N,NA,No
218314770,NA,20C-H50C000A-90-A,124-S,NA,No
218314771,NA,20C-H50C000A-90-A,124-N,NA,No
218314772,NA,20C-H50C000A-90-A,124-N,NA,No
218314773,NA,20C-H50C000A-90-A,124-S,NA,No
218314774,NA,20C-H50C000A-90-A,124-N,NA,No
218314775,NA,20C-H50C000A-90-A,124-S,NA,No
218314776,NA,20C-H50C000A-90-A,124-S,NA,No
218314777,NA,20C-H50C000A-90-A,124-N,NA,No
218314778,NA,20C-H50C000A-90-A,124-S,NA,No
218314779,NA,20C-H50C000A-90-A,124-N,NA,No
218314780,NA,20C-H50C000A-90-A,124-S,NA,No
218314781,NA,20C-H50C000A-90-A,124-N,NA,No
218314782,NA,20C-H50C000A-90-A,124-S,NA,No
218314783,NA,20C-H50C000A-90-A,124-N,NA,No
218314784,NA,20C-H50C000A-90-A,124-S,NA,No
218314785,NA,20C-H50C000A-90-A,124-N,NA,No
218314786,NA,20C-H50C000A-90-A,124-S,NA,No
218314787,NA,20C-H50C000A-90-A,124-N,NA,No
218314788,NA,20C-H50C000A-90-A,124-S,NA,No
218314789,NA,20C-H50C000A-90-A,124-N,NA,No
218314792,NA,20C-H50C000A-90-A,128-S,NA,No
218314793,NA,20C-H50C000A-90-A,128-N,NA,No
218314794,NA,20C-H50C000A-90-A,128-S,NA,No
218314795,NA,20C-H50C000A-90-A,124-S,NA,No
218314796,NA,20C-H50C000A-90-A,124-N,NA,No
218314797,NA,20C-H50C000A-90-A,124-S,NA,No
218314798,NA,20C-H50C000A-90-A,124-N,NA,No
218314799,NA,20C-H50C000A-90-A,124-S,NA,No
218314800,NA,20C-H50C000A-90-A,124-N,NA,No
218314801,NA,20C-H50C000A-90-A,124-S,NA,No
218314802,NA,20C-H50C000A-90-A,124-N,NA,No
218314803,NA,20C-H50C000A-90-A,124-N,NA,No
218314804,NA,20C-H50C000A-90-A,124-S,NA,No
218314805,NA,20C-H50C000A-90-A,124-N,NA,No
218314806,NA,20C-H50C000A-90-A,124-S,NA,No
218314807,NA,20C-H50C000A-90-A,124-S,NA,No
218314808,NA,20C-H50C000A-90-A,124-N,NA,No
218314809,NA,20C-H50C000A-90-A,124-S,NA,No
218314811,NA,20C-H50C000A-90-A,105-O,NA,No
218314812,NA,20C-H50C000A-90-A,105-E,NA,No
218314814,NA,20C-H50C000A-90-A,105-O,NA,No
218314815,NA,20C-H50C000A-90-A,105-E,NA,No
218314817,NA,20C-H50C000A-90-A,105-O,NA,No
218314818,NA,20C-H50C000A-90-A,105-E,NA,No
218314820,NA,20C-H50C000A-90-A,105-O,NA,No
218314822,NA,20C-H50C000A-90-A,105-O,NA,No
218314823,NA,20C-H50C000A-90-A,105-E,NA,No
218314825,NA,20C-H50C000A-90-A,105-O,NA,No
218314826,NA,20C-H50C000A-90-A,105-E,NA,No
218314828,NA,20C-H50C000A-90-A,105-O,NA,No
218314830,NA,20C-H50C000A-90-A,369-N,NA,No
218314832,NA,20C-H50C000A-90-A,369-N,NA,No
218314835,NA,20C-H50C000A-90-A,128-N,NA,No
218314836,NA,20C-H50C000A-90-A,128-S,NA,No
218314837,NA,20C-H50C000A-90-A,128-N,NA,No
218314838,NA,20C-H50C000A-90-A,128-S,NA,No
218314839,NA,20C-H50C000A-90-A,128-S,NA,No
218314840,NA,20C-H50C000A-90-A,128-N,NA,No
218314841,NA,20C-H50C000A-90-A,128-S,NA,No
218314842,NA,20C-H50C000A-90-A,128-N,NA,No
218314843,NA,20C-H50C000A-90-A,128-S,NA,No
218314844,NA,20C-H50C000A-90-A,128-N,NA,No
218314845,NA,20C-H50C000A-90-A,128-S,NA,No
218314846,NA,20C-H50C000A-90-A,128-N,NA,No
218314847,NA,20C-H50C000A-90-A,128-S,NA,No
218314848,NA,20C-H50C000A-90-A,128-N,NA,No
218314849,NA,20C-H50C000A-90-A,128-S,NA,No
218314850,NA,20C-H50C000A-90-A,128-N,NA,No
218314853,NA,20C-H50C000A-90-A,128-N,NA,No
218314854,NA,20C-H50C000A-90-A,128-S,NA,No
218314855,NA,20C-H50C000A-90-A,128-N,NA,No
218314856,NA,20C-H50C000A-90-A,128-S,NA,No
218314857,NA,20C-H50C000A-90-A,128-N,NA,No
218314858,NA,20C-H50C000A-90-A,128-S,NA,No
218314859,NA,20C-H50C000A-90-A,128-N,NA,No
218314860,NA,20C-H50C000A-90-A,128-S,NA,No
218314861,NA,20C-H50C000A-90-A,128-N,NA,No
218314864,NA,20C-H50C000A-90-A,128-N,NA,No
218314865,NA,20C-H50C000A-90-A,128-S,NA,No
218314866,NA,20C-H50C000A-90-A,128-N,NA,No
218314867,NA,20C-H50C000A-90-A,128-N,NA,No
218314868,NA,20C-H50C000A-90-A,128-S,NA,No
218314869,NA,20C-H50C000A-90-A,128-N,NA,No
218314870,NA,20C-H50C000A-90-A,128-S,NA,No
218314871,NA,20C-H50C000A-90-A,128-S,NA,No
218314872,NA,20C-H50C000A-90-A,128-N,NA,No
218314873,NA,20C-H50C000A-90-A,128-S,NA,No
218314874,NA,20C-H50C000A-90-A,128-N,NA,No
218314875,NA,20C-H50C000A-90-A,128-S,NA,No
218314876,NA,20C-H50C000A-90-A,128-N,NA,No
218314879,NA,20C-H50C000A-90-A,128-N,NA,No
218314880,NA,20C-H50C000A-90-A,128-S,NA,No
218314881,NA,20C-H50C000A-90-A,128-N,NA,No
218314882,NA,20C-H50C000A-90-A,128-S,NA,No
218314883,NA,20C-H50C000A-90-A,128-N,NA,No
218314884,NA,20C-H50C000A-90-A,128-S,NA,No
218314885,NA,20C-H50C000A-90-A,128-N,NA,No
218314887,NA,20C-H50C000A-90-A,171-O,NA,No
218314889,NA,20C-H50C000A-90-A,171-E,NA,No
218314892,NA,20C-H50C000A-90-A,128-N,NA,No
218314893,NA,20C-H50C000A-90-A,128-S,NA,No
218314894,NA,20C-H50C000A-90-A,128-N,NA,No
218314895,NA,20C-H50C000A-90-A,128-S,NA,No
218314896,NA,20C-H50C000A-90-A,128-N,NA,No
218314897,NA,20C-H50C000A-90-A,128-S,NA,No
218314898,NA,20C-H50C000A-90-A,128-N,NA,No
218314899,NA,20C-H50C000A-90-A,128-N,NA,No
218314900,NA,20C-H50C000A-90-A,128-S,NA,No
218314903,NA,20C-H50C000A-90-A,128-S,NA,No
218314905,NA,20C-H50C000A-90-A,128-S,NA,No
218314907,NA,20C-H50C000A-90-A,128-S,NA,No
218314908,NA,20C-H50C000A-90-A,128-N,NA,No
218314909,NA,20C-H50C000A-90-A,128-S,NA,No
218314910,NA,20C-H50C000A-90-A,128-N,NA,No
218314911,NA,20C-H50C000A-90-A,128-S,NA,No
218314913,NA,20C-H50C000A-90-A,100-E,NA,No
218314915,NA,20C-H50C000A-90-A,100-O,NA,No
218314916,NA,20C-H50C000A-90-A,100-E,NA,No
218314918,NA,20C-H50C000A-90-A,100-O,NA,No
218314919,NA,20C-H50C000A-90-A,100-E,NA,No
218314922,NA,20C-H50C000A-90-A,128-N,NA,No
218314923,NA,20C-H50C000A-90-A,128-S,NA,No
218314924,NA,20C-H50C000A-90-A,128-N,NA,No
218314925,NA,20C-H50C000A-90-A,128-S,NA,No
218314926,NA,20C-H50C000A-90-A,128-N,NA,No
218314927,NA,20C-H50C000A-90-A,128-S,NA,No
218314929,NA,20C-H50C000A-90-A,105-O,NA,No
218314931,NA,20C-H50C000A-90-A,105-O,NA,No
218314934,NA,20C-H50C000A-90-A,105-O,NA,No
218314935,NA,20C-H50C000A-90-A,105-E,NA,No
218314936,NA,20C-H50C000A-90-A,105-O,NA,No
218314937,NA,20C-H50C000A-90-A,105-E,NA,No
218314939,NA,20C-H50C000A-90-A,105-O,NA,No
218314940,NA,20C-H50C000A-90-A,105-E,NA,No
218314942,NA,20C-H50C000A-90-A,105-O,NA,No
218314944,NA,20C-H50C000A-90-A,105-O,NA,No
218314946,NA,20C-H50C000A-90-A,105-O,NA,No
218314947,NA,20C-H50C000A-90-A,105-E,NA,No
218314949,NA,20C-H50C000A-90-A,105-O,NA,No
218314951,NA,20C-H50C000A-90-A,105-O,NA,No
218314953,NA,20C-H50C000A-90-A,162-O,NA,No
218314954,NA,20C-H50C000A-90-A,162-E,NA,No
218314956,NA,20C-H50C000A-90-A,162-O,NA,No
218314959,NA,20C-H50C000A-90-A,160-O,NA,No
218314960,NA,20C-H50C000A-90-A,160-E,NA,No
218314962,NA,20C-H50C000A-90-A,160-O,NA,No
218314963,NA,20C-H50C000A-90-A,160-E,NA,No
218314965,NA,20C-H50C000A-90-A,160-O,NA,No
218314966,NA,20C-H50C000A-90-A,160-O,NA,No
218314967,NA,20C-H50C000A-90-A,160-E,NA,No
218314969,NA,20C-H50C000A-90-A,160-E,NA,No
218314971,NA,20C-H50C000A-90-A,160-O,NA,No
218314972,NA,20C-H50C000A-90-A,160-E,NA,No
218314974,NA,20C-H50C000A-90-A,160-O,NA,No
218314975,NA,20C-H50C000A-90-A,160-E,NA,No
218314977,NA,20C-H50C000A-90-A,160-O,NA,No
218314978,NA,20C-H50C000A-90-A,160-E,NA,No
218314980,NA,20C-H50C000A-90-A,160-O,NA,No
218314981,NA,20C-H50C000A-90-A,160-E,NA,No
218314983,NA,20C-H50C000A-90-A,160-O,NA,No
218314984,NA,20C-H50C000A-90-A,160-E,NA,No
218314986,NA,20C-H50C000A-90-A,160-O,NA,No
218314987,NA,20C-H50C000A-90-A,160-E,NA,No
218314990,NA,20C-H50C000A-90-A,93-O,NA,No
218314991,NA,20C-H50C000A-90-A,93-E,NA,No
218314992,NA,20C-H50C000A-90-A,93-O,NA,No
218314993,NA,20C-H50C000A-90-A,93-E,NA,No
218314994,NA,20C-H50C000A-90-A,93-O,NA,No
218314995,NA,20C-H50C000A-90-A,93-E,NA,No
218314996,NA,20C-H50C000A-90-A,93-O,NA,No
218314997,NA,20C-H50C000A-90-A,93-O,NA,No
218314998,NA,20C-H50C000A-90-A,93-E,NA,No
218314999,NA,20C-H50C000A-90-A,93-O,NA,No
218315000,NA,20C-H50C000A-90-A,93-E,NA,No
218315001,NA,20C-H50C000A-90-A,93-E,NA,No
218315002,NA,20C-H50C000A-90-A,93-O,NA,No
218315003,NA,20C-H50C000A-90-A,93-E,NA,No
218315004,NA,20C-H50C000A-90-A,93-O,NA,No
218315006,NA,20C-H50C000A-90-A,160-O,NA,No
218315007,NA,20C-H50C000A-90-A,160-E,NA,No
218315009,NA,20C-H50C000A-90-A,160-O,NA,No
218315010,NA,20C-H50C000A-90-A,160-E,NA,No
218315012,NA,20C-H50C000A-90-A,160-O,NA,No
218315013,NA,20C-H50C000A-90-A,160-E,NA,No
218315015,NA,20C-H50C000A-90-A,160-O,NA,No
218315016,NA,20C-H50C000A-90-A,160-E,NA,No
218315018,NA,20C-H50C000A-90-A,160-O,NA,No
218315019,NA,20C-H50C000A-90-A,160-E,NA,No
218315021,NA,20C-H50C000A-90-A,160-O,NA,No
218315022,NA,20C-H50C000A-90-A,160-E,NA,No
218315024,NA,20C-H50C000A-90-A,160-O,NA,No
218315027,NA,20C-H50C000A-90-A,128-N,NA,No
218315030,NA,20C-H50C000A-90-A,171-O,NA,No
218315032,NA,20C-H50C000A-90-A,171-E,NA,No
218315033,NA,20C-H50C000A-90-A,171-O,NA,No
218315035,NA,20C-H50C000A-90-A,160-O,NA,No
218315036,NA,20C-H50C000A-90-A,160-E,NA,No
218315038,NA,20C-H50C000A-90-A,160-O,NA,No
218315039,NA,20C-H50C000A-90-A,160-E,NA,No
218315041,NA,20C-H50C000A-90-A,160-O,NA,No
218315042,NA,20C-H50C000A-90-A,160-E,NA,No
218315044,NA,20C-H50C000A-90-A,160-O,NA,No
218315045,NA,20C-H50C000A-90-A,160-E,NA,No
218315047,NA,20C-H50C000A-90-A,160-O,NA,No
218315048,NA,20C-H50C000A-90-A,160-E,NA,No
218315050,NA,20C-H50C000A-90-A,160-O,NA,No
218315051,NA,20C-H50C000A-90-A,160-E,NA,No
218315053,NA,20C-H50C000A-90-A,160-O,NA,No
218315056,NA,20C-H50C000A-90-A,93-E,NA,No
218315057,NA,20C-H50C000A-90-A,93-O,NA,No
218315058,NA,20C-H50C000A-90-A,93-E,NA,No
218315059,NA,20C-H50C000A-90-A,93-O,NA,No
218315060,NA,20C-H50C000A-90-A,93-E,NA,No
218315061,NA,20C-H50C000A-90-A,160-E,NA,No
218315062,NA,20C-H50C000A-90-A,93-O,NA,No
218315064,NA,20C-H50C000A-90-A,160-O,NA,No
218315066,NA,20C-H50C000A-90-A,160-O,NA,No
218315067,NA,20C-H50C000A-90-A,160-E,NA,No
218315069,NA,20C-H50C000A-90-A,160-O,NA,No
218315070,NA,20C-H50C000A-90-A,160-E,NA,No
218315072,NA,20C-H50C000A-90-A,160-O,NA,No
218315073,NA,20C-H50C000A-90-A,160-E,NA,No
218315075,NA,20C-H50C000A-90-A,160-O,NA,No
218315076,NA,20C-H50C000A-90-A,160-E,NA,No
218315078,NA,20C-H50C000A-90-A,160-O,NA,No
218315079,NA,20C-H50C000A-90-A,160-E,NA,No
218315081,NA,20C-H50C000A-90-A,160-O,NA,No
218315082,NA,20C-H50C000A-90-A,160-E,NA,No
218315084,NA,20C-H50C000A-90-A,160-O,NA,No
218315085,NA,20C-H50C000A-90-A,160-E,NA,No
218315087,NA,20C-H50C000A-90-A,160-O,NA,No
218315088,NA,20C-H50C000A-90-A,160-E,NA,No
218315090,NA,20C-H50C000A-90-A,160-O,NA,No
218315091,NA,20C-H50C000A-90-A,160-E,NA,No
218315093,NA,20C-H50C000A-90-A,160-O,NA,No
218315094,NA,20C-H50C000A-90-A,160-O,NA,No
218315095,NA,20C-H50C000A-90-A,160-E,NA,No
218315097,NA,20C-H50C000A-90-A,160-E,NA,No
218315099,NA,20C-H50C000A-90-A,160-O,NA,No
218315100,NA,20C-H50C000A-90-A,160-E,NA,No
218315102,NA,20C-H50C000A-90-A,369-N,NA,No
218315104,NA,20C-H50C000A-90-A,380-E,NA,No
